,CITY,ELEMENT_GROUP,ELEMENT,BRAND HIGH,acv%,sku_count,sales_sum,brand_sspd,acv_per_mm,sales_per_million
825,JOPLIN,BAKERY,CAKE,RICH,99.98922041261716,3,144267,1442.8255306388571,135.971559,10.611230328239872
826,JOPLIN,PHARMACY,ALLERGY,SINUS BUSTER,99.98922041261716,1,138649,1386.6394740137864,135.971559,10.198011144476077
827,JOPLIN,BEVERAGES,BEER,HAZLITT 1852 VINEYARDS,99.98922041261716,1,134502,1345.1650032369673,135.971559,9.892988012566416
828,JOPLIN,BEVERAGES,BEER,BROSKI,99.98922041261716,1,127926,1279.3979138160942,135.971559,9.409305322564508
829,JOPLIN,BAKERY,CAKE,CROWN,99.98922041261716,1,127494,1275.0774480877155,135.971559,9.377530547308908
830,JOPLIN,BAKERY,CAKE,BAKER'S BAKE SHOP,99.98922041261716,1,125424,1254.3752164725684,135.971559,9.225276415875825
831,JOPLIN,BEVERAGES,BEER,HERETIC,99.98922041261716,1,123665,1236.7833201387307,135.971559,9.095897180517953
832,JOPLIN,BEVERAGES,TEA,LIFETIME BRANDS,99.98922041261716,1,122720,1227.3323013579027,135.971559,9.02638985964633
833,JOPLIN,BEVERAGES,BEER,MODERN TIMES BEER,99.98922041261716,1,117455,1174.6766252932894,135.971559,8.639134786218706
834,JOPLIN,BEVERAGES,BEER,ALE SMITH,99.98922041261716,1,116040,1160.5250998172346,135.971559,8.535057686712516
835,JOPLIN,BEVERAGES,BEER,GOLDEN ROAD BREWING,99.98922041261716,1,114170,1141.8230838170775,135.971559,8.397514099379249
836,JOPLIN,BAKERY,CAKE,SCHMIDT,99.98922041261716,1,111940,1119.5206797099383,135.971559,8.233491532666315
837,JOPLIN,BAKERY,CAKE,SARA LEE,99.98922041261716,1,109925,1099.3685073889135,135.971559,8.085282800860682
838,JOPLIN,BEVERAGES,BEER,IRON HORSE BREWERY,99.98922041261716,1,109482,1094.9380298017104,135.971559,8.052698945679591
839,JOPLIN,BEVERAGES,COFFEE,BARISTA PRIMA COFFEEHOUSE KEURIG,99.98922041261716,1,109410,1094.2179521803141,135.971559,8.047403149803658
840,JOPLIN,BAKERY,CAKE,KNAUB'S,99.98922041261716,1,107535,1075.465930789782,135.971559,7.909491798867894
841,JOPLIN,BEVERAGES,BEER,BALLAST POINT,99.98922041261716,1,104560,1045.712723516805,135.971559,7.69067245538315
842,JOPLIN,BEVERAGES,BEER,NINKASI BREWING COMPANY,99.98922041261716,1,103782,1037.9318847744937,135.971559,7.633448438834871
843,JOPLIN,BAKERY,CAKE,SPECIAL TOUCH BAKERIES,99.98922041261716,1,101830,1018.4097803721907,135.971559,7.489873528420679
844,JOPLIN,BEVERAGES,BEER,CURRAHEE BREWING COMPANY,99.99405683738155,1,97405,974.1078928161493,135.971559,7.164056218669591
845,JOPLIN,BEVERAGES,TEA,THE TAO OF TEA,99.98922041261716,1,87045,870.5438410340502,135.971559,6.402396555841873
846,JOPLIN,BEVERAGES,BEER,MIKE'S,99.98922041261716,1,84172,841.810743724718,135.971559,6.1910795898480355
847,JOPLIN,BEVERAGES,COFFEE,LA COLOMBE,99.98922041261716,6,65263,652.7003584054825,135.971559,4.80027119793105
848,JOPLIN,BEVERAGES,COFFEE,ORGAIN,99.98922041261716,2,51986,519.9160448043671,135.971559,3.8237117278648474
849,JOPLIN,BEVERAGES,BEER,LASKO CLUB,60.02157034043357,1,48915,814.9570183279324,135.971559,5.993584425460123
850,JOPLIN,BEVERAGES,COFFEE,STEEP 18,99.98922041261716,3,46586,465.9102231996354,135.971559,3.4265270371698495
851,JOPLIN,BAKERY,CAKE,MARLENKA,99.98922041261716,3,45710,457.14927880597895,135.971559,3.362094854012661
852,JOPLIN,CAT FOOD,DRY CAT FOOD,SOLID GOLD,99.98922041261716,8,41615,416.1948640890574,135.971559,3.0608964635689535
853,JOPLIN,BEVERAGES,BEER,JEVER,99.98922041261716,1,38285,382.8912740994728,135.971559,2.815965904307038
854,JOPLIN,BEVERAGES,COFFEE,SEATTLE'S BEST COFFEE,99.98922041261716,2,35977,359.8087859024875,135.971559,2.646206225395176
855,JOPLIN,BAKERY,CAKE,FREDDI,99.98922041261716,2,34584,345.8772841440817,135.971559,2.5437472857399666
856,JOPLIN,BEVERAGES,COFFEE,PLANET JAVA CARA-MEAL,99.98922041261716,2,34091,340.9467526531312,135.971559,2.507485794533923
857,JOPLIN,BAKERY,CAKE,CELEBRATION ELEGANT DESSERTS,99.98922041261716,1,29715,297.1820349971486,135.971559,2.185619089629976
858,JOPLIN,BEVERAGES,COFFEE,GEVALIA,99.98922041261716,2,27246,272.4893732300963,135.971559,2.004017422717763
859,JOPLIN,BEVERAGES,COFFEE,FRIZZ COFFEE,99.98922041261716,2,27210,272.1293344193981,135.971559,2.0013695247797965
860,JOPLIN,BEVERAGES,COFFEE,MARGARITAVILLE,99.98922041261716,2,25071,250.73702841707936,135.971559,1.8440402556322777
861,JOPLIN,BAKERY,CAKE,UPPER CRUST,99.98922041261716,1,22781,227.83455962544315,135.971559,1.675604525689399
862,JOPLIN,BAKERY,CAKE,JUST DESSERTS,99.98922041261716,1,21964,219.66367883820874,135.971559,1.6155119530416557
863,JOPLIN,BAKERY,CAKE,CAKE BITES,60.02157034043357,1,21812,363.4026880050876,135.971559,2.672637503590641
864,JOPLIN,BAKERY,CAKE,DAVID'S,99.98922041261716,1,21240,212.4228983119447,135.971559,1.5622597834003262
865,JOPLIN,BAKERY,CAKE,LILLY'S BAKING COMPANY,99.98922041261716,1,21024,210.26266544775544,135.971559,1.5463723957725264
866,JOPLIN,CAT FOOD,DRY CAT FOOD,IAMS,99.98922041261716,3,20218,202.2017965193455,135.971559,1.487088903050273
867,JOPLIN,BEVERAGES,COFFEE,DIET RITE PURE ZERO,99.98922041261716,1,19620,196.2211518305252,135.971559,1.443104376191827
868,JOPLIN,BEVERAGES,COFFEE,HIGH BREW,99.98922041261716,1,19005,190.07048881443075,135.971559,1.3978694530848965
869,JOPLIN,BEVERAGES,COFFEE,CHOCK O'CCINO,99.98922041261716,2,18768,187.70023331066753,135.971559,1.380437458326616
870,JOPLIN,BAKERY,CAKE,CENTERPIECE DESSERTS,99.98922041261716,1,18666,186.6801233470226,135.971559,1.3729350808357106
871,JOPLIN,BAKERY,CAKE,GALAXY,99.98922041261716,1,18208,182.09962958869534,135.971559,1.3392479348471347
872,JOPLIN,BEVERAGES,COFFEE,GLACIAL MIST,99.98922041261716,1,18046,180.47945494055338,135.971559,1.3273323941262847
873,JOPLIN,BEVERAGES,COFFEE,MUD,99.98922041261716,2,17969,179.70937192878222,135.971559,1.321668834647856
874,JOPLIN,BEVERAGES,COFFEE,DREAM,99.98922041261716,2,17188,171.89852995224604,135.971559,1.2642241599380795
875,JOPLIN,BAKERY,CAKE,CRESTWOOD,99.98922041261716,3,16965,169.6682895415321,135.971559,1.2478219032667859
876,JOPLIN,BAKERY,CAKE,BALCONI,99.98922041261716,1,16596,165.97789173187545,135.971559,1.2206809494026278
877,JOPLIN,BEVERAGES,COFFEE,COCA-COLA,99.98922041261716,1,16181,161.82744433077104,135.971559,1.1901565703955121
878,JOPLIN,BAKERY,CAKE,ELEGANT DESSERTS,99.98922041261716,1,15645,156.46686648259768,135.971559,1.1507323122080086
879,JOPLIN,BABY,DIAPERS,COMFEES,99.98922041261716,1,15568,155.69678347082652,135.971559,1.14506875272958
880,JOPLIN,BABY,DIAPERS,EARTH & EDEN,99.98922041261716,1,14980,149.81614956275573,135.971559,1.1018197530761247
881,JOPLIN,BAKERY,CAKE,SWEETAPOLITA,99.98922041261716,1,14603,146.04574312849945,135.971559,1.0740903774479738
882,JOPLIN,BEVERAGES,COFFEE,GK CAFE,99.98922041261716,1,14314,143.1554315648388,135.971559,1.0528336412237413
883,JOPLIN,BEVERAGES,COFFEE,PEPSI,99.98922041261716,1,14220,142.21533022579348,135.971559,1.0459196854968285
884,JOPLIN,BAKERY,CAKE,PALUANI,99.98922041261716,2,13952,139.5350413017068,135.971559,1.0262075564030768
885,JOPLIN,CAT FOOD,DRY CAT FOOD,NUTRO,99.98922041261716,3,12465,124.66343820425568,135.971559,0.9168346610209542
886,JOPLIN,BEVERAGES,COFFEE,J & J,99.98922041261716,1,12441,124.42341233045687,135.971559,0.9150693957289764
887,JOPLIN,CAT FOOD,DRY CAT FOOD,PURINA,99.98922041261716,2,11517,115.18241618920278,135.971559,0.8471066819878322
888,JOPLIN,CAT FOOD,DRY CAT FOOD,NATURES GOODNESS,99.98922041261716,2,11455,114.56234934855587,135.971559,0.8425464133168897
889,JOPLIN,BEVERAGES,COFFEE,PLANET JAVA MOJO-VATION,99.98922041261716,1,11320,113.21220380843758,135.971559,0.8326167960495148
890,JOPLIN,BEVERAGES,COFFEE,EMERALD,99.98922041261716,1,11074,110.7519386019998,135.971559,0.8145228268067426
891,JOPLIN,BEVERAGES,BEER,MARBLE BREWERY,99.98922041261716,1,11050,110.51191272820098,135.971559,0.8127575615147649
892,JOPLIN,BEVERAGES,COFFEE,GHIRARDELLI,99.98922041261716,1,10681,106.82151491854432,135.971559,0.7856166076506067
893,JOPLIN,BABY,DIAPERS,WET'S,99.98922041261716,1,10400,104.01121197948328,135.971559,0.7649482931903668
894,JOPLIN,BEVERAGES,TEA,RTD TEA MULTI SERVE,99.98922041261716,1,10122,101.2309122746471,135.971559,0.7445006368916244
895,JOPLIN,CAT FOOD,DRY CAT FOOD,EAGLE PACK,99.98922041261716,1,9988,99.89076781260376,135.971559,0.7346445723447486
896,JOPLIN,BAKERY,CAKE,CAPITOL,99.98922041261716,1,9954,99.55073115805544,135.971559,0.73214377984778
897,JOPLIN,BEVERAGES,COFFEE,TAYLOR'S TONICS,99.98922041261716,1,9207,92.07992583606756,135.971559,0.677199897634972
898,JOPLIN,BEVERAGES,COFFEE,CARIBOU,99.98922041261716,1,9174,91.7498902595942,135.971559,0.6747726578585025
899,JOPLIN,BAKERY,CAKE,KRYSTYNA BAKERY,99.98922041261716,1,9117,91.17982880932203,135.971559,0.6705801527900553
900,JOPLIN,CAT FOOD,DRY CAT FOOD,DICK VAN PATTEN'S NATURAL BALANCE,99.98922041261716,1,8811,88.11949891838724,135.971559,0.6480730203173388
901,JOPLIN,BEVERAGES,COFFEE,PLANET JAVA TREMBLE,99.98922041261716,1,8766,87.66945040501447,135.971559,0.6447631478948804
902,JOPLIN,BAKERY,CAKE,CORAZON DE RONDA,99.98922041261716,1,8483,84.83914530980353,135.971559,0.6239477279936425
903,JOPLIN,BEVERAGES,COFFEE,RISE,99.98922041261716,1,7182,71.82774273429317,135.971559,0.5282556386243477
904,JOPLIN,BAKERY,CAKE,KUCHEN MEISTER,99.98922041261716,1,7062,70.62761336529913,135.971559,0.5194293121644588
905,JOPLIN,CAT FOOD,DRY CAT FOOD,BEAVERDAM,99.98922041261716,1,6816,68.16734815886134,135.971559,0.5013353429216866
906,JOPLIN,BABY,DIAPERS,WONDER DRYS,99.98922041261716,1,6776,67.76730503586334,135.971559,0.4983932341017237
907,JOPLIN,BEVERAGES,BEER,RIO FRESCO,99.98922041261716,1,6657,66.57717674494425,135.971559,0.48964046036233394
908,JOPLIN,CAT FOOD,DRY CAT FOOD,ROYAL CANIN,99.98922041261716,1,6370,63.70686733743351,135.971559,0.4685308295790997
909,JOPLIN,BEVERAGES,COFFEE,MAPLE MAMA,99.98922041261716,1,5474,54.74590138227803,135.971559,0.40262759201192966
910,JOPLIN,CAT FOOD,DRY CAT FOOD,WELLNESS,99.98922041261716,2,5282,52.825694391887566,135.971559,0.3885054696761075
911,JOPLIN,BEVERAGES,BEER,ACE,99.98922041261716,1,5124,51.24552405604542,135.971559,0.3768841398372539
912,JOPLIN,BEVERAGES,BEER,HANSA,26.729106824395853,1,5000,187.0619932363944,135.971559,1.375743534987301
913,JOPLIN,BEVERAGES,BEER,EINBECKER,26.729106824395853,1,5000,187.0619932363944,135.971559,1.375743534987301
914,JOPLIN,BEVERAGES,COFFEE,STUMPTOWN COFFEE ROASTERS,99.98922041261716,1,4800,48.005174759761516,135.971559,0.35305305839555395
915,JOPLIN,BAKERY,CAKE,STAFFORDS,99.98922041261716,1,4716,47.16508420146569,135.971559,0.34687462987363177
916,JOPLIN,BAKERY,CAKE,SWISS COLONY RETAIL BRANDS,99.98922041261716,1,4140,41.404463230294304,135.971559,0.3045082628661653
917,JOPLIN,BEVERAGES,COFFEE,MAXWELL HOUSE,99.98922041261716,1,3855,38.554155978933466,135.971559,0.28354573752392925
918,JOPLIN,BEVERAGES,COFFEE,NORTHWOODS SODA & SYRUP CO.,99.98922041261716,1,3780,37.804075123312195,135.971559,0.27802928348649875
919,JOPLIN,BEVERAGES,COFFEE,ROYAL MILLS,99.98922041261716,1,3776,37.76407081101239,135.971559,0.2777350726045024
920,JOPLIN,CAT FOOD,DRY CAT FOOD,WHISKAS,99.98922041261716,1,3663,36.633948988543004,135.971559,0.2694236151881071
921,JOPLIN,BEVERAGES,TEA,BREW DR.,99.98922041261716,1,3635,36.3539188024444,135.971559,0.26736413901413303
922,JOPLIN,BEVERAGES,TEA,MIRACLE TREE,99.98922041261716,1,3440,34.403708577829086,135.971559,0.2530213585168137
923,JOPLIN,BEVERAGES,COFFEE,ONLI,99.98922041261716,1,3350,33.50361155108356,135.971559,0.24640161367189703
924,JOPLIN,BAKERY,CAKE,DIANNE'S GOURMET DESSERTS,99.98922041261716,1,3215,32.15346601096527,135.971559,0.2364719964045221
925,JOPLIN,BEVERAGES,COFFEE,MANHATTAN SPECIAL,99.98922041261716,1,2212,22.122384701790097,135.971559,0.1626986177439511
926,BILLINGS,BABY,DIAPERS,FITTI,99.99516357523561,1,10863,108.63525406233033,0.030233,3593.267425076252
927,BILLINGS,BEVERAGES,BEER,LOWENBRAU,99.99516357523561,1,9248,92.48447294195257,0.030233,3059.0570880148375
928,BILLINGS,BABY,DIAPERS,HUGGIES,99.99516357523561,1,5586,55.86270175754186,0.030233,1847.7392834830107
929,BILLINGS,BEVERAGES,BEER,TECATE,99.99516357523561,1,4536,45.36219390837986,0.030233,1500.419869294475
930,CRANE,BEVERAGES,BEER,GREENE KING,99.99405683738155,1,8778,87.78521721821424,0.024603,3568.069634524824
931,CRANE,BEVERAGES,BEER,NEGRA MODELO,99.99405683738155,1,5040,50.402995531989035,0.024603,2048.652421736741
932,CRANE,BEVERAGES,BEER,CURRAHEE BREWING COMPANY,99.99405683738155,1,3850,38.502288253602735,0.024603,1564.9428221600103
933,CRANE,BEVERAGES,BEER,MODELO,99.99405683738155,1,3560,35.60211589164305,0.024603,1447.0640121791266
934,CRANE,BEVERAGES,COFFEE,JAVA HOUSE,99.99405683738155,1,3375,33.7520059365998,0.024603,1371.8654609844248
